starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 30 19:04:32 2021	1612029872	0	1802	1802	1802
Sat Jan 30 19:04:40 2021	1612029880	0	1803	1803	1802
Sat Jan 30 19:04:42 2021	1612029882	0	1803	1803	1803
Sat Jan 30 19:04:15 2021	1612029855	0	1804	1804	1804
Sat Jan 30 19:04:36 2021	1612029876	0	1805	1805	1804
Sat Jan 30 19:04:15 2021	1612029855	0	1805	1805	1804
Sat Jan 30 19:04:17 2021	1612029857	0	1807	1807	1806
Sat Jan 30 19:04:39 2021	1612029879	0	1807	1807	1806
Sat Jan 30 19:04:32 2021	1612029872	0	1808	1808	1807
Sat Jan 30 19:04:34 2021	1612029874	0	1808	1808	1808
Sat Jan 30 19:04:42 2021	1612029882	0	1808	1809	1808
Sat Jan 30 19:04:33 2021	1612029873	0	1809	1809	1808
Sat Jan 30 19:04:39 2021	1612029879	0	1809	1810	1809
Sat Jan 30 19:04:39 2021	1612029879	0	1810	1811	1810
Sat Jan 30 19:04:30 2021	1612029870	0	1812	1812	1811
Sat Jan 30 19:04:32 2021	1612029872	0	1812	1812	1811
Sat Jan 30 19:04:29 2021	1612029869	0	1812	1812	1811
Sat Jan 30 19:04:41 2021	1612029881	0	1812	1813	1812
Sat Jan 30 19:04:33 2021	1612029873	0	1813	1814	1813
Sat Jan 30 19:04:44 2021	1612029884	0	1814	1814	1813
Sat Jan 30 19:04:12 2021	1612029852	0	1814	1814	1814
Sat Jan 30 19:04:38 2021	1612029878	0	1815	1815	1815
Sat Jan 30 19:04:10 2021	1612029850	1	1815	1816	1814
Sat Jan 30 19:04:41 2021	1612029881	0	1817	1817	1817
Sat Jan 30 19:04:10 2021	1612029850	0	1817	1817	1817
Sat Jan 30 19:04:42 2021	1612029882	0	1818	1818	1817
Sat Jan 30 19:04:33 2021	1612029873	0	1818	1818	1817
Sat Jan 30 19:04:27 2021	1612029867	0	1818	1818	1817
Sat Jan 30 19:04:15 2021	1612029855	0	1818	1819	1818
Sat Jan 30 19:04:40 2021	1612029880	0	1819	1819	1818
Sat Jan 30 19:04:17 2021	1612029857	0	1820	1820	1820
Sat Jan 30 19:04:28 2021	1612029868	0	1820	1821	1820
Sat Jan 30 19:04:34 2021	1612029874	0	1820	1821	1820
Sat Jan 30 19:04:34 2021	1612029874	0	1821	1821	1820
Sat Jan 30 19:04:16 2021	1612029856	0	1821	1821	1820
Sat Jan 30 19:04:31 2021	1612029871	0	1821	1821	1821
Sat Jan 30 19:04:27 2021	1612029867	0	1822	1822	1821
Sat Jan 30 19:04:34 2021	1612029874	0	1822	1822	1821
Sat Jan 30 19:04:16 2021	1612029856	0	1823	1823	1822
Sat Jan 30 19:04:12 2021	1612029852	0	1823	1823	1823
Sat Jan 30 19:04:17 2021	1612029857	0	1823	1824	1823
Sat Jan 30 19:04:35 2021	1612029875	0	1823	1824	1823
Sat Jan 30 19:04:17 2021	1612029857	0	1824	1824	1824
Sat Jan 30 19:04:39 2021	1612029879	0	1824	1824	1824
Sat Jan 30 19:04:12 2021	1612029852	0	1824	1825	1824
Sat Jan 30 19:04:33 2021	1612029873	0	1825	1825	1824
Sat Jan 30 19:04:33 2021	1612029873	0	1826	1826	1825
Sat Jan 30 19:04:38 2021	1612029878	0	1828	1828	1827
Sat Jan 30 19:04:30 2021	1612029870	0	1828	1828	1827
Sat Jan 30 19:04:43 2021	1612029883	0	1828	1828	1828
Sat Jan 30 19:04:39 2021	1612029879	0	1828	1828	1828
Sat Jan 30 19:04:28 2021	1612029868	0	1828	1828	1828
Sat Jan 30 19:04:41 2021	1612029881	0	1829	1829	1828
Sat Jan 30 19:04:36 2021	1612029876	0	1829	1829	1829
Sat Jan 30 19:04:31 2021	1612029871	0	1829	1830	1829
Sat Jan 30 19:04:36 2021	1612029876	0	1830	1830	1829
Sat Jan 30 19:04:34 2021	1612029874	0	1830	1830	1830
Sat Jan 30 19:04:27 2021	1612029867	0	1831	1831	1830
Sat Jan 30 19:04:44 2021	1612029884	0	1831	1831	1831
Sat Jan 30 19:04:16 2021	1612029856	0	1832	1832	1831
Sat Jan 30 19:04:37 2021	1612029877	0	1833	1833	1832
Sat Jan 30 19:04:17 2021	1612029857	0	1833	1833	1832
Sat Jan 30 19:04:41 2021	1612029881	0	1833	1833	1832
Sat Jan 30 19:04:33 2021	1612029873	0	1834	1834	1834
Sat Jan 30 19:04:40 2021	1612029880	0	1835	1835	1834
Sat Jan 30 19:04:31 2021	1612029871	0	1834	1835	1834
Sat Jan 30 19:04:30 2021	1612029870	0	1835	1835	1834
Sat Jan 30 19:04:37 2021	1612029877	0	1835	1835	1834
Sat Jan 30 19:04:39 2021	1612029879	0	1835	1835	1835
Sat Jan 30 19:04:44 2021	1612029884	0	1836	1836	1835
Sat Jan 30 19:04:40 2021	1612029880	0	1836	1836	1835
Sat Jan 30 19:04:39 2021	1612029879	0	1836	1836	1835
Sat Jan 30 19:04:38 2021	1612029878	0	1837	1837	1836
Sat Jan 30 19:04:33 2021	1612029873	0	1837	1837	1837
Sat Jan 30 19:04:43 2021	1612029883	0	1837	1838	1837
Sat Jan 30 19:04:40 2021	1612029880	0	1839	1839	1839
Sat Jan 30 19:04:36 2021	1612029876	0	1839	1839	1839
Sat Jan 30 19:04:33 2021	1612029873	0	1840	1841	1840
Sat Jan 30 19:04:38 2021	1612029878	0	1841	1841	1841
Sat Jan 30 19:04:41 2021	1612029881	0	1842	1842	1842
Sat Jan 30 19:04:34 2021	1612029874	0	1842	1843	1842
Sat Jan 30 19:04:42 2021	1612029882	0	1843	1843	1842
Sat Jan 30 19:04:28 2021	1612029868	0	1843	1843	1842
Sat Jan 30 19:04:42 2021	1612029882	0	1843	1843	1843
Sat Jan 30 19:04:12 2021	1612029852	0	1844	1844	1844
Sat Jan 30 19:04:40 2021	1612029880	0	1844	1844	1844
Sat Jan 30 19:04:44 2021	1612029884	0	1845	1845	1845
Sat Jan 30 19:04:32 2021	1612029872	0	1845	1846	1845
Sat Jan 30 19:04:40 2021	1612029880	0	1846	1846	1845
Sat Jan 30 19:04:40 2021	1612029880	0	1847	1847	1847
Sat Jan 30 19:04:40 2021	1612029880	0	1848	1848	1847
Sat Jan 30 19:04:42 2021	1612029882	0	1848	1848	1848
Sat Jan 30 19:04:17 2021	1612029857	0	1848	1848	1848
Sat Jan 30 19:04:29 2021	1612029869	0	1848	1848	1848
Sat Jan 30 19:04:34 2021	1612029874	0	1848	1848	1848
Sat Jan 30 19:04:30 2021	1612029870	0	1849	1849	1848
Sat Jan 30 19:04:48 2021	1612029888	0	1849	1849	1848
Sat Jan 30 19:04:17 2021	1612029857	0	1849	1849	1849
Sat Jan 30 19:04:36 2021	1612029876	0	1850	1850	1850
Sat Jan 30 19:04:30 2021	1612029870	0	1851	1851	1850
Sat Jan 30 19:04:31 2021	1612029871	0	1851	1851	1850
Sat Jan 30 19:04:33 2021	1612029873	0	1851	1851	1851
Sat Jan 30 19:04:38 2021	1612029878	0	1852	1853	1851
Sat Jan 30 19:04:34 2021	1612029874	0	1853	1853	1852
Sat Jan 30 19:04:36 2021	1612029876	0	1853	1853	1853
Sat Jan 30 19:04:40 2021	1612029880	0	1853	1853	1853
Sat Jan 30 19:04:40 2021	1612029880	0	1855	1855	1854
Sat Jan 30 19:04:28 2021	1612029868	0	1855	1855	1855
Sat Jan 30 19:04:40 2021	1612029880	0	1855	1855	1855
Sat Jan 30 19:04:44 2021	1612029884	0	1855	1855	1855
Sat Jan 30 19:04:34 2021	1612029874	0	1857	1857	1857
Sat Jan 30 19:04:30 2021	1612029870	0	1858	1858	1857
Sat Jan 30 19:04:30 2021	1612029870	0	1858	1858	1857
Sat Jan 30 19:04:32 2021	1612029872	0	1858	1858	1858
Sat Jan 30 19:04:29 2021	1612029869	0	1858	1858	1858
Sat Jan 30 19:04:32 2021	1612029872	0	1861	1861	1860
Sat Jan 30 19:04:16 2021	1612029856	0	1861	1861	1860
Sat Jan 30 19:04:27 2021	1612029867	0	1861	1861	1861
Sat Jan 30 19:04:31 2021	1612029871	0	1862	1863	1862
Sat Jan 30 19:04:34 2021	1612029874	0	1863	1863	1862
Sat Jan 30 19:04:30 2021	1612029870	0	1863	1863	1863
Sat Jan 30 19:04:30 2021	1612029870	0	1863	1864	1863
Sat Jan 30 19:04:15 2021	1612029855	0	1864	1864	1863
Sat Jan 30 19:04:33 2021	1612029873	0	1864	1864	1864
Sat Jan 30 19:04:32 2021	1612029872	0	1865	1866	1865
Sat Jan 30 19:04:15 2021	1612029855	0	1866	1866	1866
Sat Jan 30 19:04:41 2021	1612029881	0	1867	1867	1866
Sat Jan 30 19:04:44 2021	1612029884	0	1867	1868	1867
Sat Jan 30 19:04:10 2021	1612029850	3	1864	1868	1864
Sat Jan 30 19:04:34 2021	1612029874	0	1868	1868	1868
Sat Jan 30 19:04:28 2021	1612029868	0	1869	1869	1868
Sat Jan 30 19:04:23 2021	1612029863	0	1869	1869	1868
Sat Jan 30 19:04:17 2021	1612029857	0	1870	1870	1870
Sat Jan 30 19:04:40 2021	1612029880	0	1871	1871	1870
Sat Jan 30 19:04:34 2021	1612029874	0	1871	1871	1871
Sat Jan 30 19:04:25 2021	1612029865	0	1872	1872	1872
Sat Jan 30 19:04:29 2021	1612029869	0	1873	1873	1873
Sat Jan 30 19:04:10 2021	1612029850	2	1872	1875	1872
Sat Jan 30 19:04:42 2021	1612029882	0	1876	1876	1875
Sat Jan 30 19:04:17 2021	1612029857	0	1876	1876	1876
Sat Jan 30 19:04:29 2021	1612029869	0	1876	1877	1876
Sat Jan 30 19:04:32 2021	1612029872	0	1877	1877	1877
Sat Jan 30 19:04:43 2021	1612029883	0	1877	1877	1877
Sat Jan 30 19:04:33 2021	1612029873	0	1878	1878	1877
Sat Jan 30 19:04:39 2021	1612029879	0	1878	1878	1877
Sat Jan 30 19:04:37 2021	1612029877	0	1878	1878	1878
Sat Jan 30 19:04:28 2021	1612029868	0	1878	1879	1878
Sat Jan 30 19:04:44 2021	1612029884	0	1878	1879	1878
Sat Jan 30 19:04:16 2021	1612029856	0	1878	1879	1878
Sat Jan 30 19:04:40 2021	1612029880	0	1880	1880	1879
Sat Jan 30 19:04:21 2021	1612029861	0	1880	1880	1880
Sat Jan 30 19:04:41 2021	1612029881	0	1882	1882	1881
Sat Jan 30 19:04:44 2021	1612029884	0	1882	1882	1882
Sat Jan 30 19:04:37 2021	1612029877	0	1883	1883	1882
Sat Jan 30 19:04:33 2021	1612029873	0	1884	1884	1883
Sat Jan 30 19:04:40 2021	1612029880	0	1884	1884	1884
Sat Jan 30 19:04:40 2021	1612029880	0	1885	1885	1884
Sat Jan 30 19:04:43 2021	1612029883	0	1886	1886	1885
Sat Jan 30 19:04:39 2021	1612029879	0	1886	1886	1885
Sat Jan 30 19:04:44 2021	1612029884	0	1886	1886	1886
Sat Jan 30 19:04:16 2021	1612029856	0	1886	1886	1886
Sat Jan 30 19:04:32 2021	1612029872	0	1888	1888	1887
Sat Jan 30 19:04:28 2021	1612029868	0	1889	1889	1888
Sat Jan 30 19:04:24 2021	1612029864	0	1891	1891	1891
Sat Jan 30 19:04:42 2021	1612029882	0	1892	1892	1891
Sat Jan 30 19:04:27 2021	1612029867	0	1893	1893	1892
Sat Jan 30 19:04:27 2021	1612029867	0	1894	1894	1893
Sat Jan 30 19:04:41 2021	1612029881	0	1897	1897	1896
Sat Jan 30 19:04:34 2021	1612029874	0	1897	1898	1897
Sat Jan 30 19:04:21 2021	1612029861	0	1898	1898	1898
Sat Jan 30 19:04:42 2021	1612029882	0	1898	1899	1898
Sat Jan 30 19:04:34 2021	1612029874	0	1899	1899	1898
Sat Jan 30 19:04:37 2021	1612029877	0	1899	1899	1899
Sat Jan 30 19:04:34 2021	1612029874	0	1900	1900	1899
Sat Jan 30 19:04:34 2021	1612029874	0	1900	1900	1900
Sat Jan 30 19:04:34 2021	1612029874	0	1901	1902	1901
Sat Jan 30 19:04:43 2021	1612029883	0	1902	1902	1902
Sat Jan 30 19:04:10 2021	1612029850	1	1902	1903	1902
Sat Jan 30 19:04:32 2021	1612029872	0	1904	1904	1903
Sat Jan 30 19:04:29 2021	1612029869	0	1904	1904	1904
Sat Jan 30 19:04:36 2021	1612029876	0	1904	1904	1904
Sat Jan 30 19:04:32 2021	1612029872	0	1905	1905	1905
Sat Jan 30 19:04:33 2021	1612029873	0	1905	1906	1905
Sat Jan 30 19:04:27 2021	1612029867	0	1906	1906	1906
Sat Jan 30 19:04:43 2021	1612029883	0	1906	1906	1906
Sat Jan 30 19:04:17 2021	1612029857	0	1907	1908	1907
Sat Jan 30 19:04:10 2021	1612029850	0	1908	1908	1907
Sat Jan 30 19:04:40 2021	1612029880	0	1908	1908	1907
Sat Jan 30 19:04:37 2021	1612029877	0	1909	1909	1908
Sat Jan 30 19:04:39 2021	1612029879	0	1910	1910	1910
Sat Jan 30 19:04:27 2021	1612029867	0	1910	1910	1910
Sat Jan 30 19:04:34 2021	1612029874	0	1910	1910	1910
Sat Jan 30 19:04:29 2021	1612029869	0	1910	1911	1910
Sat Jan 30 19:04:28 2021	1612029868	0	1911	1912	1911
Sat Jan 30 19:04:27 2021	1612029867	0	1912	1912	1911
Sat Jan 30 19:04:38 2021	1612029878	0	1913	1913	1912
Sat Jan 30 19:04:39 2021	1612029879	0	1914	1914	1913
Sat Jan 30 19:04:32 2021	1612029872	0	1914	1914	1913
Sat Jan 30 19:04:34 2021	1612029874	0	1914	1914	1914
Sat Jan 30 19:04:43 2021	1612029883	0	1914	1914	1914
Sat Jan 30 19:04:17 2021	1612029857	0	1915	1915	1915
Sat Jan 30 19:04:33 2021	1612029873	0	1915	1916	1915
Sat Jan 30 19:04:43 2021	1612029883	0	1916	1916	1915
Sat Jan 30 19:04:27 2021	1612029867	0	1916	1916	1915
Sat Jan 30 19:04:31 2021	1612029871	0	1916	1916	1916
Sat Jan 30 19:04:21 2021	1612029861	0	1917	1917	1916
Sat Jan 30 19:04:36 2021	1612029876	0	1918	1918	1918
Sat Jan 30 19:04:30 2021	1612029870	0	1919	1919	1918
Sat Jan 30 19:04:10 2021	1612029850	0	1919	1919	1919
Sat Jan 30 19:04:29 2021	1612029869	0	1919	1920	1919
Sat Jan 30 19:04:32 2021	1612029872	0	1920	1920	1919
Sat Jan 30 19:04:34 2021	1612029874	0	1920	1920	1920
Sat Jan 30 19:04:28 2021	1612029868	0	1921	1921	1921
Sat Jan 30 19:04:33 2021	1612029873	0	1921	1922	1921
Sat Jan 30 19:04:29 2021	1612029869	0	1922	1922	1921
Sat Jan 30 19:04:43 2021	1612029883	0	1922	1922	1921
Sat Jan 30 19:04:48 2021	1612029888	0	1922	1922	1922
Sat Jan 30 19:04:41 2021	1612029881	0	1923	1923	1922
Sat Jan 30 19:04:17 2021	1612029857	0	1923	1923	1923
Sat Jan 30 19:04:21 2021	1612029861	0	1924	1924	1924
Sat Jan 30 19:04:43 2021	1612029883	0	1924	1925	1924
Sat Jan 30 19:04:41 2021	1612029881	0	1925	1925	1924
Sat Jan 30 19:04:34 2021	1612029874	0	1925	1925	1925
Sat Jan 30 19:04:17 2021	1612029857	0	1927	1927	1927
Sat Jan 30 19:04:37 2021	1612029877	0	1927	1927	1927
Sat Jan 30 19:04:42 2021	1612029882	0	1928	1928	1927
Sat Jan 30 19:04:29 2021	1612029869	0	1928	1929	1928
Sat Jan 30 19:04:16 2021	1612029856	0	1929	1929	1929
Sat Jan 30 19:04:39 2021	1612029879	0	1930	1930	1929
Sat Jan 30 19:04:16 2021	1612029856	0	1930	1930	1930
Sat Jan 30 19:04:35 2021	1612029875	0	1931	1931	1930
Sat Jan 30 19:04:32 2021	1612029872	0	1932	1932	1931
Sat Jan 30 19:04:29 2021	1612029869	0	1933	1933	1933
Sat Jan 30 19:04:44 2021	1612029884	1	1933	1934	1932
Sat Jan 30 19:04:42 2021	1612029882	0	1934	1934	1933
Sat Jan 30 19:04:37 2021	1612029877	0	1934	1934	1933
Sat Jan 30 19:04:30 2021	1612029870	0	1935	1935	1934
Sat Jan 30 19:04:41 2021	1612029881	0	1935	1936	1935
Sat Jan 30 19:04:33 2021	1612029873	0	1937	1938	1937
Sat Jan 30 19:04:27 2021	1612029867	0	1938	1938	1937
Sat Jan 30 19:04:29 2021	1612029869	0	1939	1939	1938
Sat Jan 30 19:04:42 2021	1612029882	0	1939	1939	1938
Sat Jan 30 19:04:42 2021	1612029882	0	1939	1939	1939
Sat Jan 30 19:04:33 2021	1612029873	0	1941	1941	1941
Sat Jan 30 19:04:35 2021	1612029875	0	1941	1941	1941
Sat Jan 30 19:04:35 2021	1612029875	0	1943	1944	1943
Sat Jan 30 19:04:45 2021	1612029885	0	1944	1945	1944
Sat Jan 30 19:04:37 2021	1612029877	0	1946	1947	1946
Sat Jan 30 19:04:28 2021	1612029868	0	1947	1947	1947
Sat Jan 30 19:04:30 2021	1612029870	0	1949	1949	1948
Sat Jan 30 19:04:30 2021	1612029870	0	1950	1950	1949
Sat Jan 30 19:04:40 2021	1612029880	0	1950	1950	1949
Sat Jan 30 19:04:16 2021	1612029856	0	1950	1950	1950
Sat Jan 30 19:04:28 2021	1612029868	0	1950	1951	1950
Sat Jan 30 19:04:40 2021	1612029880	0	1951	1951	1950
Sat Jan 30 19:04:24 2021	1612029864	0	1951	1951	1950
Sat Jan 30 19:04:45 2021	1612029885	0	1951	1951	1950
Sat Jan 30 19:04:27 2021	1612029867	0	1954	1954	1953
Sat Jan 30 19:04:34 2021	1612029874	0	1954	1955	1954
Sat Jan 30 19:04:30 2021	1612029870	1	1955	1955	1954
Sat Jan 30 19:04:40 2021	1612029880	0	1955	1955	1955
Sat Jan 30 19:04:11 2021	1612029851	0	1956	1956	1955
Sat Jan 30 19:04:43 2021	1612029883	0	1956	1957	1956
Sat Jan 30 19:04:42 2021	1612029882	0	1957	1957	1956
Sat Jan 30 19:04:40 2021	1612029880	0	1957	1957	1957
Sat Jan 30 19:04:16 2021	1612029856	0	1957	1957	1957
Sat Jan 30 19:04:44 2021	1612029884	0	1959	1959	1959
Sat Jan 30 19:04:24 2021	1612029864	0	1960	1960	1960
Sat Jan 30 19:04:40 2021	1612029880	0	1961	1961	1961
Sat Jan 30 19:04:15 2021	1612029855	0	1963	1963	1962
Sat Jan 30 19:04:29 2021	1612029869	0	1965	1965	1963
Sat Jan 30 19:04:30 2021	1612029870	0	1966	1966	1965
Sat Jan 30 19:04:47 2021	1612029887	0	1966	1966	1964
Sat Jan 30 19:04:16 2021	1612029856	0	1967	1967	1967
Sat Jan 30 19:04:29 2021	1612029869	0	1968	1968	1967
Sat Jan 30 19:04:10 2021	1612029850	2	1966	1968	1966
Sat Jan 30 19:04:23 2021	1612029863	0	1968	1968	1968
Sat Jan 30 19:04:10 2021	1612029850	0	1969	1969	1968
Sat Jan 30 19:04:40 2021	1612029880	0	1969	1969	1968
Sat Jan 30 19:04:17 2021	1612029857	0	1969	1970	1969
Sat Jan 30 19:04:42 2021	1612029882	0	1971	1971	1970
Sat Jan 30 19:04:21 2021	1612029861	0	1971	1971	1971
Sat Jan 30 19:04:21 2021	1612029861	0	1971	1972	1971
Sat Jan 30 19:04:10 2021	1612029850	1	1971	1972	1971
Sat Jan 30 19:04:28 2021	1612029868	0	1973	1973	1972
Sat Jan 30 19:04:43 2021	1612029883	0	1973	1973	1972
Sat Jan 30 19:04:43 2021	1612029883	0	1974	1974	1974
Sat Jan 30 19:04:44 2021	1612029884	0	1975	1975	1974
Sat Jan 30 19:04:41 2021	1612029881	0	1975	1975	1975
Sat Jan 30 19:04:33 2021	1612029873	0	1976	1976	1975
Sat Jan 30 19:04:48 2021	1612029888	0	1976	1976	1976
Sat Jan 30 19:04:24 2021	1612029864	0	1976	1977	1975
Sat Jan 30 19:04:48 2021	1612029888	0	1977	1977	1976
Sat Jan 30 19:04:42 2021	1612029882	0	1978	1978	1977
Sat Jan 30 19:04:32 2021	1612029872	0	1980	1980	1979
Sat Jan 30 19:04:44 2021	1612029884	0	1981	1981	1981
Sat Jan 30 19:04:29 2021	1612029869	0	1981	1981	1981
Sat Jan 30 19:04:32 2021	1612029872	0	1981	1982	1981
Sat Jan 30 19:04:28 2021	1612029868	0	1981	1982	1981
Sat Jan 30 19:04:35 2021	1612029875	0	1983	1983	1983
Sat Jan 30 19:04:29 2021	1612029869	0	1983	1983	1983
Sat Jan 30 19:04:30 2021	1612029870	0	1984	1984	1983
Sat Jan 30 19:04:44 2021	1612029884	0	1984	1984	1983
Sat Jan 30 19:04:29 2021	1612029869	0	1985	1985	1985
Sat Jan 30 19:04:33 2021	1612029873	0	1986	1986	1985
Sat Jan 30 19:04:37 2021	1612029877	0	1986	1986	1985
Sat Jan 30 19:04:27 2021	1612029867	0	1987	1987	1986
Sat Jan 30 19:04:31 2021	1612029871	0	1988	1988	1987
Sat Jan 30 19:04:23 2021	1612029863	0	1989	1990	1989
Sat Jan 30 19:04:29 2021	1612029869	0	1990	1990	1989
Sat Jan 30 19:04:36 2021	1612029876	0	1990	1990	1990
Sat Jan 30 19:04:48 2021	1612029888	0	1990	1991	1990
Sat Jan 30 19:04:31 2021	1612029871	0	1991	1991	1991
Sat Jan 30 19:04:34 2021	1612029874	0	1992	1992	1991
Sat Jan 30 19:04:44 2021	1612029884	0	1993	1994	1993
Sat Jan 30 19:04:31 2021	1612029871	0	1994	1994	1993
Sat Jan 30 19:04:23 2021	1612029863	0	1994	1994	1993
Sat Jan 30 19:04:30 2021	1612029870	0	1994	1994	1994
Sat Jan 30 19:04:25 2021	1612029865	0	1995	1995	1995
Sat Jan 30 19:04:21 2021	1612029861	0	1996	1996	1996
Sat Jan 30 19:04:33 2021	1612029873	0	1996	1996	1996
Sat Jan 30 19:04:34 2021	1612029874	0	1997	1997	1996
Sat Jan 30 19:04:16 2021	1612029856	0	1997	1997	1997
Sat Jan 30 19:04:27 2021	1612029867	0	1997	1998	1997
Sat Jan 30 19:04:33 2021	1612029873	0	1998	1998	1998
Sat Jan 30 19:04:16 2021	1612029856	0	1998	1999	1997
Sat Jan 30 19:04:44 2021	1612029884	0	1999	1999	1999
Sat Jan 30 19:04:34 2021	1612029874	0	1999	2000	1999
Sat Jan 30 19:04:16 2021	1612029856	0	2000	2000	1999
Sat Jan 30 19:04:29 2021	1612029869	0	2000	2000	2000
Sat Jan 30 19:04:21 2021	1612029861	0	2001	2001	2000
Sat Jan 30 19:04:27 2021	1612029867	0	2001	2001	2001
Sat Jan 30 19:04:17 2021	1612029857	0	2002	2002	2001
Sat Jan 30 19:04:28 2021	1612029868	0	2004	2004	2004
Sat Jan 30 19:04:40 2021	1612029880	0	2005	2005	2005
Sat Jan 30 19:04:34 2021	1612029874	0	2006	2006	2005
Sat Jan 30 19:04:32 2021	1612029872	0	2007	2007	2006
Sat Jan 30 19:04:28 2021	1612029868	0	2007	2007	2006
Sat Jan 30 19:04:15 2021	1612029855	0	2008	2008	2007
Sat Jan 30 19:04:27 2021	1612029867	0	2010	2010	2009
Sat Jan 30 19:04:36 2021	1612029876	0	2010	2010	2010
Sat Jan 30 19:04:39 2021	1612029879	0	2010	2011	2010
Sat Jan 30 19:04:44 2021	1612029884	0	2011	2011	2010
Sat Jan 30 19:04:39 2021	1612029879	0	2011	2011	2010
Sat Jan 30 19:04:17 2021	1612029857	0	2012	2012	2011
Sat Jan 30 19:04:21 2021	1612029861	0	2013	2013	2012
Sat Jan 30 19:04:44 2021	1612029884	0	2013	2014	2013
Sat Jan 30 19:04:10 2021	1612029850	1	2013	2014	2013
Sat Jan 30 19:04:40 2021	1612029880	0	2015	2015	2014
Sat Jan 30 19:04:28 2021	1612029868	0	2017	2017	2016
Sat Jan 30 19:04:33 2021	1612029873	0	2018	2018	2016
Sat Jan 30 19:04:27 2021	1612029867	0	2019	2019	2018
Sat Jan 30 19:04:33 2021	1612029873	0	2019	2019	2019
Sat Jan 30 19:04:42 2021	1612029882	0	2020	2020	2019
Sat Jan 30 19:04:16 2021	1612029856	0	2020	2020	2019
Sat Jan 30 19:04:24 2021	1612029864	0	2020	2020	2020
Sat Jan 30 19:04:10 2021	1612029850	1	2020	2021	2020
Sat Jan 30 19:04:38 2021	1612029878	0	2022	2022	2021
Sat Jan 30 19:04:42 2021	1612029882	0	2023	2023	2023
Sat Jan 30 19:04:45 2021	1612029885	0	2023	2024	2023
Sat Jan 30 19:04:44 2021	1612029884	0	2024	2024	2024
Sat Jan 30 19:04:42 2021	1612029882	0	2026	2026	2025
Sat Jan 30 19:04:32 2021	1612029872	0	2027	2027	2026
Sat Jan 30 19:04:33 2021	1612029873	0	2027	2027	2025
Sat Jan 30 19:04:25 2021	1612029865	0	2027	2027	2026
Sat Jan 30 19:04:21 2021	1612029861	0	2029	2030	2029
Sat Jan 30 19:04:11 2021	1612029851	0	2030	2030	2030
Sat Jan 30 19:04:29 2021	1612029869	0	2031	2032	2031
Sat Jan 30 19:04:27 2021	1612029867	0	2032	2032	2032
Sat Jan 30 19:04:17 2021	1612029857	0	2033	2033	2032
Sat Jan 30 19:04:41 2021	1612029881	0	2034	2034	2033
Sat Jan 30 19:04:21 2021	1612029861	0	2036	2036	2035
Sat Jan 30 19:04:17 2021	1612029857	0	2036	2037	2036
Sat Jan 30 19:04:33 2021	1612029873	0	2037	2037	2037
Sat Jan 30 19:04:25 2021	1612029865	0	2038	2038	2037
Sat Jan 30 19:04:10 2021	1612029850	1	2037	2038	2037
Sat Jan 30 19:04:33 2021	1612029873	0	2039	2039	2039
Sat Jan 30 19:04:44 2021	1612029884	0	2041	2041	2040
Sat Jan 30 19:04:43 2021	1612029883	0	2042	2042	2042
Sat Jan 30 19:04:10 2021	1612029850	1	2042	2043	2042
Sat Jan 30 19:04:36 2021	1612029876	0	2044	2045	2044
Sat Jan 30 19:04:48 2021	1612029888	0	2046	2046	2045
Sat Jan 30 19:04:17 2021	1612029857	0	2046	2047	2046
Sat Jan 30 19:04:28 2021	1612029868	0	2047	2047	2046
Sat Jan 30 19:04:45 2021	1612029885	0	2048	2048	2048
Sat Jan 30 19:04:10 2021	1612029850	1	2047	2048	2047
Sat Jan 30 19:04:27 2021	1612029867	0	2048	2049	2048
Sat Jan 30 19:04:31 2021	1612029871	0	2049	2049	2049
Sat Jan 30 19:04:17 2021	1612029857	0	2050	2050	2049
Sat Jan 30 19:04:33 2021	1612029873	0	2050	2050	2049
Sat Jan 30 19:04:32 2021	1612029872	0	2052	2052	2051
Sat Jan 30 19:04:43 2021	1612029883	0	2053	2053	2052
Sat Jan 30 19:04:27 2021	1612029867	0	2053	2053	2053
Sat Jan 30 19:04:28 2021	1612029868	0	2054	2054	2053
Sat Jan 30 19:04:17 2021	1612029857	0	2054	2054	2054
Sat Jan 30 19:04:27 2021	1612029867	0	2055	2055	2054
Sat Jan 30 19:04:28 2021	1612029868	0	2055	2055	2054
Sat Jan 30 19:04:40 2021	1612029880	0	2055	2056	2055
Sat Jan 30 19:04:40 2021	1612029880	0	2056	2056	2056
Sat Jan 30 19:04:23 2021	1612029863	0	2056	2057	2056
Sat Jan 30 19:04:19 2021	1612029859	0	2057	2057	2055
Sat Jan 30 19:04:45 2021	1612029885	0	2057	2057	2056
Sat Jan 30 19:04:16 2021	1612029856	0	2057	2057	2057
Sat Jan 30 19:04:21 2021	1612029861	0	2057	2057	2057
Sat Jan 30 19:04:48 2021	1612029888	0	2058	2058	2057
Sat Jan 30 19:04:42 2021	1612029882	0	2059	2059	2059
Sat Jan 30 19:04:42 2021	1612029882	0	2060	2060	2059
Sat Jan 30 19:04:43 2021	1612029883	0	2061	2061	2060
Sat Jan 30 19:04:42 2021	1612029882	0	2061	2061	2061
Sat Jan 30 19:04:21 2021	1612029861	0	2062	2062	2061
Sat Jan 30 19:04:34 2021	1612029874	0	2062	2062	2061
