starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 30 19:07:42 2021	1612030062	0	3700	3700	3699
Sat Jan 30 19:07:38 2021	1612030058	0	3701	3701	3700
Sat Jan 30 19:07:10 2021	1612030030	0	3702	3702	3701
Sat Jan 30 19:07:23 2021	1612030043	1	3702	3702	3701
Sat Jan 30 19:07:52 2021	1612030072	0	3702	3702	3702
Sat Jan 30 19:07:53 2021	1612030073	0	3703	3703	3702
Sat Jan 30 19:07:38 2021	1612030058	0	3706	3706	3705
Sat Jan 30 19:07:38 2021	1612030058	0	3709	3709	3708
Sat Jan 30 19:07:54 2021	1612030074	0	3709	3710	3709
Sat Jan 30 19:07:10 2021	1612030030	0	3714	3715	3714
Sat Jan 30 19:07:22 2021	1612030042	0	3716	3716	3715
Sat Jan 30 19:08:04 2021	1612030084	1	3717	3718	3716
Sat Jan 30 19:07:22 2021	1612030042	0	3718	3718	3717
Sat Jan 30 19:07:10 2021	1612030030	0	3718	3718	3718
Sat Jan 30 19:07:54 2021	1612030074	0	3719	3719	3718
Sat Jan 30 19:07:09 2021	1612030029	0	3720	3720	3720
Sat Jan 30 19:07:40 2021	1612030060	0	3721	3721	3720
Sat Jan 30 19:08:04 2021	1612030084	0	3721	3721	3720
Sat Jan 30 19:07:53 2021	1612030073	0	3721	3721	3721
Sat Jan 30 19:07:30 2021	1612030050	0	3721	3722	3721
Sat Jan 30 19:07:31 2021	1612030051	0	3722	3723	3722
Sat Jan 30 19:06:57 2021	1612030017	0	3723	3723	3723
Sat Jan 30 19:07:41 2021	1612030061	0	3724	3724	3723
Sat Jan 30 19:07:41 2021	1612030061	0	3724	3724	3723
Sat Jan 30 19:08:10 2021	1612030090	0	3728	3728	3728
Sat Jan 30 19:07:36 2021	1612030056	0	3729	3729	3728
Sat Jan 30 19:07:41 2021	1612030061	0	3729	3729	3728
Sat Jan 30 19:07:30 2021	1612030050	0	3729	3729	3729
Sat Jan 30 19:06:57 2021	1612030017	0	3729	3730	3729
Sat Jan 30 19:07:09 2021	1612030029	0	3730	3730	3729
Sat Jan 30 19:07:36 2021	1612030056	0	3732	3732	3731
Sat Jan 30 19:07:39 2021	1612030059	0	3732	3732	3732
Sat Jan 30 19:07:53 2021	1612030073	0	3732	3732	3732
Sat Jan 30 19:07:37 2021	1612030057	0	3733	3733	3732
Sat Jan 30 19:06:58 2021	1612030018	0	3734	3734	3733
Sat Jan 30 19:07:36 2021	1612030056	0	3737	3737	3736
Sat Jan 30 19:07:42 2021	1612030062	0	3737	3737	3736
Sat Jan 30 19:07:41 2021	1612030061	0	3737	3738	3737
Sat Jan 30 19:06:54 2021	1612030014	2	3737	3739	3737
Sat Jan 30 19:07:42 2021	1612030062	0	3739	3739	3738
Sat Jan 30 19:07:30 2021	1612030050	0	3740	3740	3739
Sat Jan 30 19:07:42 2021	1612030062	0	3740	3741	3740
Sat Jan 30 19:07:37 2021	1612030057	0	3741	3741	3740
Sat Jan 30 19:07:09 2021	1612030029	0	3742	3742	3741
Sat Jan 30 19:07:53 2021	1612030073	0	3744	3744	3743
Sat Jan 30 19:08:03 2021	1612030083	0	3744	3744	3743
Sat Jan 30 19:07:54 2021	1612030074	0	3744	3744	3744
Sat Jan 30 19:07:40 2021	1612030060	0	3744	3744	3744
Sat Jan 30 19:07:37 2021	1612030057	0	3744	3745	3744
Sat Jan 30 19:07:41 2021	1612030061	0	3745	3745	3745
Sat Jan 30 19:07:22 2021	1612030042	0	3745	3746	3745
Sat Jan 30 19:07:41 2021	1612030061	1	3746	3747	3746
Sat Jan 30 19:07:39 2021	1612030059	0	3747	3747	3747
Sat Jan 30 19:07:30 2021	1612030050	0	3748	3748	3747
Sat Jan 30 19:08:04 2021	1612030084	0	3749	3749	3749
Sat Jan 30 19:07:31 2021	1612030051	0	3750	3750	3749
Sat Jan 30 19:07:40 2021	1612030060	0	3750	3750	3749
Sat Jan 30 19:08:04 2021	1612030084	0	3751	3751	3750
Sat Jan 30 19:07:22 2021	1612030042	0	3751	3752	3751
Sat Jan 30 19:07:30 2021	1612030050	0	3752	3753	3752
Sat Jan 30 19:07:54 2021	1612030074	0	3753	3753	3752
Sat Jan 30 19:07:54 2021	1612030074	0	3754	3754	3753
Sat Jan 30 19:07:40 2021	1612030060	0	3754	3754	3754
Sat Jan 30 19:07:36 2021	1612030056	0	3754	3755	3754
Sat Jan 30 19:07:39 2021	1612030059	0	3756	3757	3756
Sat Jan 30 19:07:22 2021	1612030042	0	3759	3759	3759
Sat Jan 30 19:07:39 2021	1612030059	0	3761	3761	3761
Sat Jan 30 19:06:58 2021	1612030018	0	3761	3761	3761
Sat Jan 30 19:07:38 2021	1612030058	0	3762	3762	3761
Sat Jan 30 19:07:52 2021	1612030072	0	3762	3762	3759
Sat Jan 30 19:07:54 2021	1612030074	0	3763	3763	3762
Sat Jan 30 19:07:39 2021	1612030059	0	3764	3764	3763
Sat Jan 30 19:07:38 2021	1612030058	0	3764	3764	3763
Sat Jan 30 19:07:38 2021	1612030058	0	3764	3764	3764
Sat Jan 30 19:07:38 2021	1612030058	0	3766	3766	3765
Sat Jan 30 19:07:39 2021	1612030059	1	3767	3768	3767
Sat Jan 30 19:07:53 2021	1612030073	0	3771	3771	3771
Sat Jan 30 19:07:39 2021	1612030059	0	3772	3772	3771
Sat Jan 30 19:08:10 2021	1612030090	0	3772	3772	3772
Sat Jan 30 19:07:09 2021	1612030029	0	3772	3773	3772
Sat Jan 30 19:07:36 2021	1612030056	0	3773	3773	3772
Sat Jan 30 19:06:57 2021	1612030017	0	3774	3774	3774
Sat Jan 30 19:07:36 2021	1612030056	0	3775	3775	3774
Sat Jan 30 19:07:30 2021	1612030050	0	3776	3777	3776
Sat Jan 30 19:08:04 2021	1612030084	0	3777	3777	3777
Sat Jan 30 19:08:04 2021	1612030084	0	3779	3780	3779
Sat Jan 30 19:07:09 2021	1612030029	0	3780	3781	3780
Sat Jan 30 19:07:31 2021	1612030051	0	3783	3783	3782
Sat Jan 30 19:08:12 2021	1612030092	0	3787	3788	3787
Sat Jan 30 19:07:39 2021	1612030059	0	3789	3790	3789
Sat Jan 30 19:07:30 2021	1612030050	0	3792	3792	3791
Sat Jan 30 19:07:38 2021	1612030058	0	3792	3792	3791
Sat Jan 30 19:07:41 2021	1612030061	0	3792	3792	3791
Sat Jan 30 19:06:58 2021	1612030018	0	3793	3793	3792
Sat Jan 30 19:07:30 2021	1612030050	0	3797	3797	3797
Sat Jan 30 19:07:31 2021	1612030051	0	3797	3798	3797
Sat Jan 30 19:07:53 2021	1612030073	0	3799	3799	3799
Sat Jan 30 19:08:11 2021	1612030091	0	3800	3800	3800
Sat Jan 30 19:07:54 2021	1612030074	0	3801	3801	3800
Sat Jan 30 19:07:36 2021	1612030056	0	3802	3802	3802
Sat Jan 30 19:07:37 2021	1612030057	0	3804	3804	3804
Sat Jan 30 19:06:54 2021	1612030014	0	3804	3805	3804
Sat Jan 30 19:07:43 2021	1612030063	0	3808	3808	3807
Sat Jan 30 19:07:48 2021	1612030068	0	3809	3809	3808
Sat Jan 30 19:07:55 2021	1612030075	0	3812	3813	3812
Sat Jan 30 19:07:37 2021	1612030057	0	3813	3813	3813
Sat Jan 30 19:07:55 2021	1612030075	0	3817	3818	3817
Sat Jan 30 19:07:09 2021	1612030029	0	3817	3818	3817
Sat Jan 30 19:07:37 2021	1612030057	0	3819	3820	3818
Sat Jan 30 19:06:58 2021	1612030018	0	3820	3820	3820
Sat Jan 30 19:07:23 2021	1612030043	0	3823	3823	3822
Sat Jan 30 19:07:23 2021	1612030043	1	3823	3823	3822
Sat Jan 30 19:07:54 2021	1612030074	0	3824	3824	3823
Sat Jan 30 19:06:59 2021	1612030019	0	3824	3824	3824
Sat Jan 30 19:07:36 2021	1612030056	0	3826	3826	3825
Sat Jan 30 19:07:10 2021	1612030030	0	3826	3826	3826
Sat Jan 30 19:07:38 2021	1612030058	0	3830	3830	3830
Sat Jan 30 19:06:54 2021	1612030014	1	3830	3831	3830
Sat Jan 30 19:08:10 2021	1612030090	0	3832	3832	3831
Sat Jan 30 19:07:54 2021	1612030074	0	3832	3832	3831
Sat Jan 30 19:06:58 2021	1612030018	0	3833	3833	3832
Sat Jan 30 19:07:37 2021	1612030057	0	3833	3834	3833
Sat Jan 30 19:07:47 2021	1612030067	0	3835	3836	3835
Sat Jan 30 19:07:38 2021	1612030058	0	3837	3837	3837
Sat Jan 30 19:06:59 2021	1612030019	0	3837	3837	3837
Sat Jan 30 19:07:53 2021	1612030073	0	3837	3837	3837
Sat Jan 30 19:07:09 2021	1612030029	0	3838	3838	3837
Sat Jan 30 19:08:10 2021	1612030090	0	3839	3839	3838
Sat Jan 30 19:07:38 2021	1612030058	0	3841	3842	3841
Sat Jan 30 19:07:54 2021	1612030074	0	3843	3843	3842
Sat Jan 30 19:07:54 2021	1612030074	0	3846	3846	3846
Sat Jan 30 19:07:36 2021	1612030056	0	3848	3848	3847
Sat Jan 30 19:07:36 2021	1612030056	0	3849	3849	3848
Sat Jan 30 19:07:36 2021	1612030056	0	3849	3849	3849
Sat Jan 30 19:07:38 2021	1612030058	0	3851	3851	3851
Sat Jan 30 19:07:31 2021	1612030051	0	3852	3852	3851
Sat Jan 30 19:06:58 2021	1612030018	0	3852	3852	3851
Sat Jan 30 19:07:53 2021	1612030073	0	3853	3853	3852
Sat Jan 30 19:07:38 2021	1612030058	0	3853	3853	3853
Sat Jan 30 19:07:40 2021	1612030060	0	3854	3854	3853
Sat Jan 30 19:07:23 2021	1612030043	0	3856	3856	3855
Sat Jan 30 19:07:38 2021	1612030058	0	3857	3857	3856
Sat Jan 30 19:07:00 2021	1612030020	0	3857	3857	3856
Sat Jan 30 19:06:54 2021	1612030014	1	3857	3858	3857
Sat Jan 30 19:06:58 2021	1612030018	0	3860	3860	3859
Sat Jan 30 19:07:38 2021	1612030058	0	3860	3860	3860
Sat Jan 30 19:07:30 2021	1612030050	0	3861	3862	3861
Sat Jan 30 19:07:54 2021	1612030074	0	3863	3864	3863
Sat Jan 30 19:06:54 2021	1612030014	1	3863	3864	3863
Sat Jan 30 19:07:47 2021	1612030067	0	3864	3864	3864
Sat Jan 30 19:06:58 2021	1612030018	0	3864	3865	3864
Sat Jan 30 19:07:22 2021	1612030042	0	3866	3866	3866
Sat Jan 30 19:06:54 2021	1612030014	2	3866	3867	3865
Sat Jan 30 19:07:53 2021	1612030073	0	3867	3867	3867
Sat Jan 30 19:07:53 2021	1612030073	0	3868	3868	3867
Sat Jan 30 19:07:36 2021	1612030056	0	3868	3868	3867
Sat Jan 30 19:07:47 2021	1612030067	0	3870	3871	3870
Sat Jan 30 19:07:09 2021	1612030029	0	3872	3872	3871
Sat Jan 30 19:07:22 2021	1612030042	1	3873	3873	3872
Sat Jan 30 19:07:30 2021	1612030050	0	3874	3874	3873
Sat Jan 30 19:06:58 2021	1612030018	0	3875	3875	3875
Sat Jan 30 19:07:54 2021	1612030074	0	3877	3877	3876
Sat Jan 30 19:06:59 2021	1612030019	0	3878	3878	3877
Sat Jan 30 19:07:39 2021	1612030059	0	3879	3879	3879
Sat Jan 30 19:07:38 2021	1612030058	0	3881	3881	3880
Sat Jan 30 19:07:53 2021	1612030073	0	3881	3881	3881
Sat Jan 30 19:06:54 2021	1612030014	1	3881	3882	3880
Sat Jan 30 19:07:23 2021	1612030043	0	3883	3883	3882
Sat Jan 30 19:07:53 2021	1612030073	0	3884	3884	3883
Sat Jan 30 19:07:54 2021	1612030074	0	3886	3886	3886
Sat Jan 30 19:07:00 2021	1612030020	0	3887	3887	3887
Sat Jan 30 19:07:29 2021	1612030049	0	3891	3892	3891
Sat Jan 30 19:07:53 2021	1612030073	0	3897	3897	3896
Sat Jan 30 19:06:58 2021	1612030018	0	3899	3899	3899
Sat Jan 30 19:07:38 2021	1612030058	0	3899	3899	3898
Sat Jan 30 19:08:10 2021	1612030090	0	3899	3899	3899
Sat Jan 30 19:07:30 2021	1612030050	0	3899	3899	3898
Sat Jan 30 19:07:43 2021	1612030063	0	3901	3902	3901
Sat Jan 30 19:06:54 2021	1612030014	2	3903	3905	3903
Sat Jan 30 19:07:22 2021	1612030042	0	3905	3906	3905
Sat Jan 30 19:07:53 2021	1612030073	0	3909	3909	3908
Sat Jan 30 19:07:36 2021	1612030056	0	3909	3909	3909
Sat Jan 30 19:07:54 2021	1612030074	0	3909	3909	3909
Sat Jan 30 19:07:28 2021	1612030048	0	3912	3912	3911
Sat Jan 30 19:08:12 2021	1612030092	0	3913	3913	3912
Sat Jan 30 19:06:59 2021	1612030019	0	3915	3915	3914
Sat Jan 30 19:07:48 2021	1612030068	0	3917	3917	3916
Sat Jan 30 19:08:04 2021	1612030084	0	3919	3919	3918
Sat Jan 30 19:07:24 2021	1612030044	0	3920	3920	3920
Sat Jan 30 19:07:54 2021	1612030074	0	3924	3924	3923
Sat Jan 30 19:08:03 2021	1612030083	0	3926	3926	3925
Sat Jan 30 19:06:58 2021	1612030018	0	3931	3931	3931
Sat Jan 30 19:07:28 2021	1612030048	0	3933	3933	3932
Sat Jan 30 19:06:59 2021	1612030019	0	3933	3933	3932
Sat Jan 30 19:06:58 2021	1612030018	0	3934	3935	3934
Sat Jan 30 19:07:30 2021	1612030050	0	3936	3936	3935
Sat Jan 30 19:07:48 2021	1612030068	0	3938	3938	3937
Sat Jan 30 19:07:22 2021	1612030042	0	3938	3939	3938
Sat Jan 30 19:07:23 2021	1612030043	0	3940	3940	3939
Sat Jan 30 19:06:58 2021	1612030018	0	3941	3941	3940
Sat Jan 30 19:08:04 2021	1612030084	0	3942	3942	3941
Sat Jan 30 19:07:53 2021	1612030073	0	3942	3943	3942
Sat Jan 30 19:07:23 2021	1612030043	0	3943	3943	3942
Sat Jan 30 19:07:27 2021	1612030047	0	3944	3945	3944
Sat Jan 30 19:07:29 2021	1612030049	0	3947	3947	3946
Sat Jan 30 19:06:54 2021	1612030014	1	3946	3947	3946
Sat Jan 30 19:07:47 2021	1612030067	0	3948	3948	3947
Sat Jan 30 19:07:53 2021	1612030073	0	3950	3950	3947
Sat Jan 30 19:07:58 2021	1612030078	0	3951	3951	3951
Sat Jan 30 19:08:07 2021	1612030087	0	3952	3952	3951
Sat Jan 30 19:07:54 2021	1612030074	0	3953	3953	3952
Sat Jan 30 19:07:36 2021	1612030056	0	3954	3955	3954
Sat Jan 30 19:06:58 2021	1612030018	0	3957	3957	3956
Sat Jan 30 19:07:28 2021	1612030048	0	3959	3960	3959
Sat Jan 30 19:06:58 2021	1612030018	0	3960	3960	3960
Sat Jan 30 19:08:11 2021	1612030091	0	3963	3963	3963
Sat Jan 30 19:07:27 2021	1612030047	0	3964	3964	3963
Sat Jan 30 19:06:59 2021	1612030019	0	3965	3965	3965
Sat Jan 30 19:07:36 2021	1612030056	0	3965	3966	3965
Sat Jan 30 19:08:04 2021	1612030084	0	3966	3966	3966
Sat Jan 30 19:07:23 2021	1612030043	0	3966	3967	3966
Sat Jan 30 19:07:23 2021	1612030043	0	3968	3969	3968
Sat Jan 30 19:07:53 2021	1612030073	0	3969	3969	3965
Sat Jan 30 19:07:36 2021	1612030056	0	3970	3970	3969
Sat Jan 30 19:06:59 2021	1612030019	0	3971	3972	3971
Sat Jan 30 19:07:23 2021	1612030043	0	3972	3972	3971
Sat Jan 30 19:07:22 2021	1612030042	0	3972	3972	3971
Sat Jan 30 19:07:27 2021	1612030047	0	3972	3973	3972
Sat Jan 30 19:07:36 2021	1612030056	0	3973	3973	3972
Sat Jan 30 19:07:36 2021	1612030056	0	3975	3975	3974
Sat Jan 30 19:06:54 2021	1612030014	2	3973	3976	3973
Sat Jan 30 19:07:37 2021	1612030057	0	3976	3976	3975
Sat Jan 30 19:07:24 2021	1612030044	0	3976	3976	3975
Sat Jan 30 19:06:54 2021	1612030014	1	3976	3978	3976
Sat Jan 30 19:07:27 2021	1612030047	0	3979	3979	3978
Sat Jan 30 19:07:47 2021	1612030067	0	3979	3979	3970
Sat Jan 30 19:08:03 2021	1612030083	0	3980	3980	3979
Sat Jan 30 19:06:59 2021	1612030019	0	3983	3983	3983
Sat Jan 30 19:07:27 2021	1612030047	0	3983	3983	3983
Sat Jan 30 19:07:36 2021	1612030056	0	3984	3984	3984
Sat Jan 30 19:06:54 2021	1612030014	3	3982	3984	3981
Sat Jan 30 19:06:58 2021	1612030018	0	3985	3985	3984
Sat Jan 30 19:07:37 2021	1612030057	0	3985	3985	3984
Sat Jan 30 19:07:47 2021	1612030067	0	3985	3985	3984
Sat Jan 30 19:07:24 2021	1612030044	0	3986	3986	3985
Sat Jan 30 19:07:27 2021	1612030047	0	3986	3987	3986
Sat Jan 30 19:07:22 2021	1612030042	1	3989	3989	3988
Sat Jan 30 19:08:04 2021	1612030084	0	3989	3990	3989
Sat Jan 30 19:07:25 2021	1612030045	0	3990	3990	3989
Sat Jan 30 19:06:54 2021	1612030014	1	3991	3992	3991
Sat Jan 30 19:07:47 2021	1612030067	0	3992	3993	3992
Sat Jan 30 19:06:59 2021	1612030019	0	3995	3995	3994
Sat Jan 30 19:07:23 2021	1612030043	0	3995	3995	3994
Sat Jan 30 19:07:29 2021	1612030049	0	3995	3995	3994
Sat Jan 30 19:07:47 2021	1612030067	0	3998	3998	3997
Sat Jan 30 19:08:11 2021	1612030091	0	3998	3998	3998
Sat Jan 30 19:06:59 2021	1612030019	0	3998	3998	3998
Sat Jan 30 19:06:54 2021	1612030014	1	3999	4000	3998
Sat Jan 30 19:08:10 2021	1612030090	0	4001	4001	4000
Sat Jan 30 19:07:54 2021	1612030074	0	4002	4002	4001
Sat Jan 30 19:07:28 2021	1612030048	0	4006	4006	4005
Sat Jan 30 19:08:04 2021	1612030084	1	4007	4008	4007
Sat Jan 30 19:06:59 2021	1612030019	0	4009	4009	4008
Sat Jan 30 19:07:47 2021	1612030067	0	4013	4013	4012
Sat Jan 30 19:07:27 2021	1612030047	0	4014	4014	4014
Sat Jan 30 19:08:07 2021	1612030087	0	4014	4015	4014
Sat Jan 30 19:06:59 2021	1612030019	0	4017	4017	4016
Sat Jan 30 19:07:36 2021	1612030056	0	4019	4019	4018
Sat Jan 30 19:06:54 2021	1612030014	1	4026	4028	4026
Sat Jan 30 19:07:47 2021	1612030067	0	4028	4029	4028
Sat Jan 30 19:07:23 2021	1612030043	0	4030	4030	4029
Sat Jan 30 19:08:06 2021	1612030086	0	4031	4032	4031
Sat Jan 30 19:07:27 2021	1612030047	0	4033	4033	4033
Sat Jan 30 19:07:54 2021	1612030074	0	4034	4034	4033
Sat Jan 30 19:06:59 2021	1612030019	0	4034	4034	4034
Sat Jan 30 19:07:27 2021	1612030047	0	4036	4036	4035
Sat Jan 30 19:07:29 2021	1612030049	0	4036	4036	4035
Sat Jan 30 19:07:25 2021	1612030045	0	4036	4036	4035
Sat Jan 30 19:06:59 2021	1612030019	0	4037	4037	4036
Sat Jan 30 19:08:04 2021	1612030084	0	4039	4039	4039
Sat Jan 30 19:07:28 2021	1612030048	0	4040	4040	4039
Sat Jan 30 19:07:00 2021	1612030020	0	4041	4041	4041
Sat Jan 30 19:06:59 2021	1612030019	0	4042	4042	4042
Sat Jan 30 19:06:59 2021	1612030019	0	4043	4043	4042
Sat Jan 30 19:06:58 2021	1612030018	0	4048	4048	4048
Sat Jan 30 19:06:58 2021	1612030018	0	4050	4050	4049
Sat Jan 30 19:06:54 2021	1612030014	2	4048	4050	4048
Sat Jan 30 19:07:47 2021	1612030067	0	4052	4052	4051
Sat Jan 30 19:08:11 2021	1612030091	0	4058	4058	4057
Sat Jan 30 19:07:24 2021	1612030044	0	4059	4060	4059
Sat Jan 30 19:07:24 2021	1612030044	0	4061	4061	4060
Sat Jan 30 19:07:47 2021	1612030067	0	4061	4061	4060
Sat Jan 30 19:06:59 2021	1612030019	0	4064	4064	4063
Sat Jan 30 19:07:27 2021	1612030047	0	4066	4066	4065
Sat Jan 30 19:07:24 2021	1612030044	0	4067	4068	4067
Sat Jan 30 19:08:10 2021	1612030090	0	4069	4070	4069
Sat Jan 30 19:06:58 2021	1612030018	0	4072	4073	4072
Sat Jan 30 19:07:47 2021	1612030067	0	4074	4074	4073
Sat Jan 30 19:07:23 2021	1612030043	0	4074	4075	4074
Sat Jan 30 19:08:11 2021	1612030091	0	4078	4078	4077
Sat Jan 30 19:06:54 2021	1612030014	3	4078	4080	4077
Sat Jan 30 19:07:24 2021	1612030044	0	4083	4083	4082
Sat Jan 30 19:07:29 2021	1612030049	0	4083	4083	4083
Sat Jan 30 19:07:25 2021	1612030045	0	4084	4084	4083
Sat Jan 30 19:06:59 2021	1612030019	0	4084	4084	4084
Sat Jan 30 19:08:04 2021	1612030084	0	4084	4085	4084
Sat Jan 30 19:06:54 2021	1612030014	1	4085	4087	4085
Sat Jan 30 19:08:04 2021	1612030084	0	4087	4087	4086
Sat Jan 30 19:07:58 2021	1612030078	0	4088	4088	4087
Sat Jan 30 19:08:11 2021	1612030091	0	4089	4089	4089
Sat Jan 30 19:06:59 2021	1612030019	0	4089	4090	4089
Sat Jan 30 19:07:43 2021	1612030063	0	4092	4093	4092
Sat Jan 30 19:07:28 2021	1612030048	0	4097	4097	4097
Sat Jan 30 19:07:23 2021	1612030043	0	4101	4101	4101
Sat Jan 30 19:08:11 2021	1612030091	0	4101	4101	4101
Sat Jan 30 19:07:43 2021	1612030063	0	4103	4103	4102
Sat Jan 30 19:06:54 2021	1612030014	2	4102	4104	4102
Sat Jan 30 19:08:11 2021	1612030091	0	4104	4104	4104
Sat Jan 30 19:07:02 2021	1612030022	0	4104	4104	4104
Sat Jan 30 19:07:28 2021	1612030048	0	4104	4105	4104
Sat Jan 30 19:07:26 2021	1612030046	0	4107	4107	4106
Sat Jan 30 19:07:43 2021	1612030063	0	4108	4108	4107
Sat Jan 30 19:07:13 2021	1612030033	0	4109	4109	4109
Sat Jan 30 19:08:01 2021	1612030081	0	4114	4114	4113
Sat Jan 30 19:07:13 2021	1612030033	0	4117	4117	4117
Sat Jan 30 19:07:26 2021	1612030046	0	4119	4119	4118
Sat Jan 30 19:07:04 2021	1612030024	0	4122	4122	4121
Sat Jan 30 19:07:04 2021	1612030024	0	4123	4123	4122
Sat Jan 30 19:07:13 2021	1612030033	0	4125	4125	4124
Sat Jan 30 19:07:57 2021	1612030077	0	4126	4126	4125
Sat Jan 30 19:07:28 2021	1612030048	0	4126	4127	4126
Sat Jan 30 19:07:26 2021	1612030046	0	4129	4130	4129
Sat Jan 30 19:07:28 2021	1612030048	0	4130	4130	4129
Sat Jan 30 19:07:27 2021	1612030047	0	4130	4130	4130
Sat Jan 30 19:08:10 2021	1612030090	0	4134	4134	4133
Sat Jan 30 19:07:29 2021	1612030049	0	4134	4134	4133
Sat Jan 30 19:07:29 2021	1612030049	0	4135	4135	4134
Sat Jan 30 19:07:44 2021	1612030064	0	4135	4136	4135
Sat Jan 30 19:07:27 2021	1612030047	0	4138	4138	4138
Sat Jan 30 19:07:28 2021	1612030048	0	4139	4140	4139
Sat Jan 30 19:08:03 2021	1612030083	0	4141	4141	4140
Sat Jan 30 19:07:25 2021	1612030045	0	4142	4142	4141
Sat Jan 30 19:07:24 2021	1612030044	0	4143	4143	4143
Sat Jan 30 19:06:54 2021	1612030014	2	4142	4144	4142
Sat Jan 30 19:07:29 2021	1612030049	0	4146	4146	4145
Sat Jan 30 19:07:27 2021	1612030047	0	4146	4146	4146
Sat Jan 30 19:07:28 2021	1612030048	0	4146	4146	4146
Sat Jan 30 19:08:03 2021	1612030083	0	4147	4147	4146
Sat Jan 30 19:08:06 2021	1612030086	0	4149	4149	4149
Sat Jan 30 19:08:10 2021	1612030090	0	4153	4153	4153
Sat Jan 30 19:07:26 2021	1612030046	0	4154	4154	4154
Sat Jan 30 19:06:54 2021	1612030014	2	4154	4156	4153
Sat Jan 30 19:07:26 2021	1612030046	0	4156	4157	4156
Sat Jan 30 19:07:43 2021	1612030063	0	4157	4158	4157
Sat Jan 30 19:07:23 2021	1612030043	0	4157	4158	4157
Sat Jan 30 19:07:14 2021	1612030034	0	4160	4160	4160
Sat Jan 30 19:07:29 2021	1612030049	0	4160	4160	4160
Sat Jan 30 19:07:07 2021	1612030027	0	4161	4161	4161
Sat Jan 30 19:07:28 2021	1612030048	0	4163	4163	4163
Sat Jan 30 19:07:28 2021	1612030048	0	4163	4164	4163
Sat Jan 30 19:07:24 2021	1612030044	0	4165	4165	4165
Sat Jan 30 19:07:44 2021	1612030064	0	4165	4165	4165
Sat Jan 30 19:07:09 2021	1612030029	0	4167	4167	4166
Sat Jan 30 19:07:25 2021	1612030045	0	4168	4168	4167
Sat Jan 30 19:07:44 2021	1612030064	0	4169	4169	4168
Sat Jan 30 19:07:26 2021	1612030046	0	4169	4169	4168
Sat Jan 30 19:07:23 2021	1612030043	0	4170	4170	4170
Sat Jan 30 19:07:03 2021	1612030023	0	4171	4171	4170
Sat Jan 30 19:07:44 2021	1612030064	0	4173	4173	4172
Sat Jan 30 19:07:14 2021	1612030034	0	4179	4179	4178
Sat Jan 30 19:07:26 2021	1612030046	0	4182	4182	4181
Sat Jan 30 19:07:45 2021	1612030065	0	4183	4183	4182
Sat Jan 30 19:08:03 2021	1612030083	0	4185	4185	4185
Sat Jan 30 19:07:07 2021	1612030027	0	4188	4188	4187
Sat Jan 30 19:07:07 2021	1612030027	0	4188	4188	4187
Sat Jan 30 19:07:44 2021	1612030064	0	4188	4188	4187
Sat Jan 30 19:07:23 2021	1612030043	0	4188	4188	4187
Sat Jan 30 19:07:28 2021	1612030048	0	4189	4189	4188
Sat Jan 30 19:07:44 2021	1612030064	0	4189	4189	4189
Sat Jan 30 19:07:25 2021	1612030045	0	4190	4190	4189
Sat Jan 30 19:07:03 2021	1612030023	0	4192	4192	4192
Sat Jan 30 19:08:11 2021	1612030091	0	4193	4193	4193
Sat Jan 30 19:08:08 2021	1612030088	0	4193	4193	4193
Sat Jan 30 19:07:25 2021	1612030045	0	4193	4194	4193
Sat Jan 30 19:07:26 2021	1612030046	0	4194	4194	4193
Sat Jan 30 19:07:25 2021	1612030045	0	4194	4194	4193
Sat Jan 30 19:07:25 2021	1612030045	0	4194	4194	4193
Sat Jan 30 19:07:24 2021	1612030044	0	4194	4194	4192
Sat Jan 30 19:07:25 2021	1612030045	0	4195	4195	4195
Sat Jan 30 19:07:28 2021	1612030048	0	4196	4196	4195
Sat Jan 30 19:07:24 2021	1612030044	0	4197	4197	4196
Sat Jan 30 19:07:28 2021	1612030048	0	4198	4198	4197
Sat Jan 30 19:07:26 2021	1612030046	0	4200	4201	4200
Sat Jan 30 19:07:28 2021	1612030048	0	4204	4204	4203
Sat Jan 30 19:06:59 2021	1612030019	0	4205	4206	4205
Sat Jan 30 19:07:07 2021	1612030027	0	4205	4206	4195
Sat Jan 30 19:07:02 2021	1612030022	0	4206	4206	4206
Sat Jan 30 19:07:43 2021	1612030063	0	4210	4210	4210
Sat Jan 30 19:07:46 2021	1612030066	0	4211	4212	4211
Sat Jan 30 19:07:44 2021	1612030064	0	4212	4212	4211
Sat Jan 30 19:07:08 2021	1612030028	0	4212	4213	4212
Sat Jan 30 19:07:16 2021	1612030036	0	4213	4213	4212
Sat Jan 30 19:07:07 2021	1612030027	0	4213	4214	4213
Sat Jan 30 19:07:14 2021	1612030034	0	4214	4214	4214
Sat Jan 30 19:07:25 2021	1612030045	0	4215	4215	4215
Sat Jan 30 19:07:14 2021	1612030034	0	4216	4216	4216
Sat Jan 30 19:07:25 2021	1612030045	0	4218	4218	4218
Sat Jan 30 19:07:45 2021	1612030065	0	4219	4219	4219
Sat Jan 30 19:07:43 2021	1612030063	0	4220	4220	4219
Sat Jan 30 19:07:14 2021	1612030034	0	4220	4220	4220
Sat Jan 30 19:07:14 2021	1612030034	0	4222	4222	4222
